filename,label,ax_mean,ax_std,ax_var,ax_range,ax_rms,ax_skew,ax_kurtosis,ay_mean,ay_std,ay_var,ay_range,ay_rms,ay_skew,ay_kurtosis,az_mean,az_std,az_var,az_range,az_rms,az_skew,az_kurtosis,a_total_energy,a_total_max,a_total_min,a_total_median,a_total_absmean
Clipped_pass26.csv,pass,-1.75359437751004,1.835589958052978,3.3693904941049335,14.969999999999999,2.538598773918352,-3.6612274430058496,20.932793195045047,0.09751004016064255,1.7109232766943514,2.9272584587345363,19.490000000000002,1.713699701425739,-2.888504948559908,29.8978653269491,-0.3977510040160642,1.1550403608488125,1.334118235189755,10.58,1.2216071776088835,2.2181983679135335,18.364551544630043,10.873574497991969,19.558806200788432,0.6476109943476871,1.3313902508280584,2.2680461850330462
Clipped_pass27.csv,pass,-1.8789357429718876,1.8508749347223554,3.4257380239834836,12.57,2.6374490611575427,-2.911130874982888,14.55404070998139,-0.1502610441767068,2.0924075150324737,4.378169208964372,20.4,2.0977958886320294,-0.16640062942916653,15.9397144490887,-0.5887550200803213,0.9888781401818008,0.9778799761294171,6.87,1.150874645562755,0.5246993237903986,7.368351223152654,12.681397590361444,16.136647731173905,0.4460941604639092,1.699205696788944,2.5427400676646066
Clipped_pass28.csv,pass,-1.5777911646586344,1.8993237912526453,3.607430864018322,15.549999999999999,2.469181205034003,-3.9920843720333865,23.162219020502956,0.07552208835341359,2.001034930150091,4.004140791680779,19.63,2.0024595819916167,-2.3378568915642455,20.602637554771363,-0.395863453815261,1.7034656846513987,2.9017953387848587,17.78,1.7488576879927669,4.915164406985891,40.25440159312055,13.165203413654618,21.99563138443632,0.8324662155306964,1.2418474383589697,2.2635361082059045
Clipped_pass29.csv,pass,-1.5226907630522089,1.5572924670938628,2.4251598280672897,10.74,2.178014459996032,-4.066979324611721,21.255130033227914,0.0033935742971887505,1.6641322285248055,2.769336074014935,15.739999999999998,1.664135688686907,-1.190870726736041,15.644957085485704,-0.3983333333333333,0.8518094568248691,0.7255793507362784,6.33,0.9403450404935004,1.0608947047074613,9.520808091954638,8.397343373493976,14.360759032864523,0.8491171886141512,1.2183185133617564,2.042229511838307
Clipped_pass3.csv,pass,-1.2146400000000002,0.8571443696367609,0.7346964704000001,5.76,1.4866226151918986,-3.3464692246478416,14.972302634353966,-0.01205999999999999,0.8649771999307264,0.7481855564,7.76,0.8650612695063858,-0.26555960655078625,13.964411398944579,-0.3439,0.5383004644248415,0.28976739,4.98,0.6387758605332546,1.1703673801779801,14.865985851443346,3.3664123999999997,7.273114876034889,0.7917701686727027,1.146298390472568,1.488548853662481
Clipped_pass30.csv,pass,-1.7927510040160641,2.184796835198497,4.773337211093369,17.13,2.826179996655198,-3.296878087219711,17.82997066420819,-0.2867068273092369,2.088191892502513,4.360545379913227,22.939999999999998,2.107782290640795,-1.0832798787193738,21.703031603239502,-0.41158634538152616,1.7813824370759885,3.173323387122788,19.4,1.8283125298556888,4.340842285513591,38.07882470504061,15.77276626506024,24.243337229020263,0.4789572005931218,2.0872230355187247,2.728834448643137
Clipped_pass31.csv,pass,-1.6748192771084336,1.8150702431089432,3.294479987419558,12.850000000000001,2.4697165016239366,-3.4518559805187206,17.517028729740943,0.1683534136546185,1.4778297678995216,2.1839808228899535,13.68,1.4873882125319928,-0.9857162159964193,13.255742947851646,-0.2866666666666666,1.2164162145257593,1.479668406961178,9.879999999999999,1.2497384465314954,2.7264560468934906,17.399695279126043,9.873669477911646,15.68359015021752,0.6824221567329126,1.261664928479877,2.200236796855204
Clipped_pass32.csv,pass,-1.7154618473895582,1.6799639887701339,2.8222790035644585,14.18,2.4010598396153426,-4.013359189265614,24.38995717532314,0.046184738955823236,1.4127653470095007,1.995905925710875,10.6,1.413520058514662,-0.18641854329421823,7.499766809826845,-0.4053815261044177,1.1647079175281205,1.356544533152691,11.549999999999999,1.2332391150378899,5.017293652768475,43.54514365576315,9.284006024096385,17.08976594339431,0.6940461079784254,1.4036025078347505,2.204549110724037
Clipped_pass33.csv,pass,-1.21624,1.1310063936158805,1.2791754624,12.129999999999999,1.660847735344815,-7.083767387134472,61.697295669311615,-0.18696000000000004,1.197811320033335,1.4347519584000001,10.129999999999999,1.2123143156789002,-1.9095949031438255,12.953620741841537,-0.36968000000000006,1.1793170471081982,1.3907886976,11.870000000000001,1.2359012905568147,5.215882045731396,46.16969830261245,5.7555732,15.76524024555287,0.918313671900838,1.274754878398196,1.7119607916047705
Clipped_pass34.csv,pass,-1.381345381526104,1.2902012534042504,1.6646192742858985,9.370000000000001,1.890167806664106,-2.987519590893331,13.567226723841332,-0.07138554216867471,1.4039296141179576,1.971018361397397,11.91,1.4057433112158537,-2.4190861892518902,17.418767669481415,-0.26333333333333336,0.9224923315346826,0.8509921017402947,7.52,0.9593417254475796,1.2704646227481324,13.075166738340329,6.4691851405622485,11.811947341569043,0.7286288492778749,1.2020815280171306,1.866761014824273
Clipped_pass35.csv,pass,-1.365321285140562,1.4451557347147992,2.0884750975790713,13.270000000000001,1.9881089782094312,-5.114602634161744,38.043385781218,-0.164718875502008,1.5110895366045267,2.2833915876356836,15.91,1.5200407545794057,-4.239476828838679,32.79303576698438,-0.3630522088353414,1.1169430461570433,1.247561768358575,11.510000000000002,1.1744652718147077,2.7105960258386235,24.536035231243115,7.642469879518071,18.45435991845829,0.7975587752636166,1.1587493257818968,1.8621604729238976
Clipped_pass36.csv,pass,-1.33522,1.5495545655445633,2.4011193516000002,15.069999999999999,2.0454661571387582,-5.706259845981547,44.31839283232612,-0.24028,1.5082266148029613,2.2747475216,17.9,1.5272465419833172,-5.766574466693981,54.72451182731815,-0.2341,1.2654468736379256,1.6013557900000004,13.290000000000001,1.2869182569223268,4.797560852440931,40.31044697930495,8.1725724,21.466574016363207,0.8468766143896052,1.2243365550370533,1.8223813893254968
Clipped_pass37.csv,pass,-1.5546999999999997,1.4910989604985982,2.2233761100000002,9.78,2.15417459830906,-3.272733950969669,15.035189611391514,0.043120000000000026,1.375562963153632,1.8921734656,11.24,1.3762386420966386,-1.0180157244139347,10.320814386705761,-0.35796,0.9480319817390127,0.8987646383999998,6.550000000000001,1.0133607452432722,0.7455030928360415,6.8291160732915746,7.561401000000001,11.681241372388468,0.8656789243131658,1.2057777573002413,2.056322086560491
